Serie;Pedido_numero;Produto_numero;Qtde;Preco_venda;Preco_total;Peso_liquido;Peso_Liquido_total;Peso_bruto;Peso_bruto_total;Valor_frete
0;6653;5;3;30.00;90.00;2;6;2;6;1.80
0;6653;394;1;50.00;50.00;1;1;1;1;1.00
0;6654;247;1248;14.14;17646.72;0.308;384.384;0.308;384.384;352.93
0;6656;5;3;30.00;90.00;2;6;2;6;1.80
0;6656;394;1;50.00;50.00;1;1;1;1;1.00
0;6657;667;3600;0.25;912.60;0;0;0;0;18.25
0;6657;666;96000;0.22;21350.40;0;0;0;0;427.01
0;6658;677;15;1.06;15.90;1;15;2;30;0.32
0;6658;668;15;3.27;49.05;1;15;2;30;0.98
0;6658;678;1;26.49;26.49;1;1;2;2;0.53
0;6659;1476;100;5.17;517.19;0.064;6.4;0.128;12.8;10.34
0;6659;1475;100;5.17;517.19;0.064;6.4;0.128;12.8;10.34
0;6659;1477;25;3.82;95.57;0;0;0;0;1.91
0;6659;1478;25;3.82;95.57;0;0;0;0;1.91
0;6660;1531;4;46.00;184.00;1000;4000;1000;4000;3.68
0;6661;1477;25;3.82;95.57;0;0;0;0;1.91
0;6661;1478;25;3.82;95.57;0;0;0;0;1.91
0;6662;1531;2;0.00;0.00;1000;2000;1000;2000;0.00
0;6663;1276;2400;0.77;1847.28;0.008;19.2;0.008;19.2;36.95
0;6663;1302;2100;18.12;38045.28;50.066;105138.6;50.066;105138.6;760.91
0;6664;1305;34;90.00;3060.00;1000;34000;1000;34000;61.20
0;6664;1306;3;198.00;594.00;1000;3000;1000;3000;11.88
0;6664;1307;3;350.00;1050.00;1000;3000;1000;3000;21.00
0;6665;873;760;11.11;8444.06;1.06702;810.9352;1.09007;828.4532;168.88
0;6665;1350;1152;8.89;10237.36;0.048;55.296;0.448;516.096;204.75
0;6665;1421;840;8.45;7100.77;0.0497;41.748;0.0497;41.748;142.02
0;6666;5;33;35.00;1155.00;2;66;2;66;23.10
0;6667;1476;100;5.17;517.19;0.064;6.4;0.128;12.8;10.34
0;6667;1475;100;5.17;517.19;0.064;6.4;0.128;12.8;10.34
0;6667;1477;50;3.82;191.14;0;0;0;0;3.82
0;6667;1478;50;3.82;191.14;0;0;0;0;3.82
0;6668;1487;540;5.67;3062.45;3;1620;3;1620;61.25
0;6668;1488;540;5.67;3062.45;3;1620;3;1620;61.25
0;6669;189;120;4.37;524.42;0.068;8.16;1.068;128.16;10.49
0;6669;190;120;4.37;524.42;0.082;9.84;1.082;129.84;10.49
0;6669;499;540;27.56;14884.24;0.771;416.34;0.771;416.34;297.68
0;6670;1531;6;46.00;276.00;1000;6000;1000;6000;5.52
0;6671;1530;20;30.29;605.80;10000;200000;10000;200000;12.12
0;6672;349;8;46.00;368.00;1;8;1;8;7.36
0;6672;717;15;2400.00;36000.00;1;15;2;30;720.00
0;6673;181;960;1.87;1793.47;0.035;33.6;0.0426;40.896;35.87
0;6673;621;600;1.25;749.58;0.0087;5.22;0.0103;6.18;14.99
0;6673;463;1000;0.68;675.60;0.007;7;0.009;9;13.51
0;6673;1459;1500;0.80;1198.20;0.0087;13.05;0.0087;13.05;23.96
0;6674;1191;480;33.65;16150.75;0.96;460.8;0.96;460.8;323.02
0;6675;1374;10;1500.00;15000.00;1;10;1;10;300.00
0;6676;5;14;35.00;490.00;2;28;2;28;9.80
0;6677;189;60;4.37;262.21;0.068;4.08;1.068;64.08;5.24
0;6677;190;60;4.37;262.21;0.082;4.92;1.082;64.92;5.24
0;6677;499;360;27.56;9922.82;0.771;277.56;0.771;277.56;198.46
0;6678;1477;50;3.82;191.14;0;0;0;0;3.82
0;6678;1478;50;3.82;191.14;0;0;0;0;3.82
0;6679;1531;4;46.00;184.00;1000;4000;1000;4000;3.68
0;6680;349;4;46.00;184.00;1;4;1;4;3.68
0;6680;717;10;2400.00;24000.00;1;10;2;20;480.00
0;6682;1003;320;4.88;1562.78;0.014;4.48;1.0806;345.792;31.26
0;6684;1305;55;90.00;4950.00;1000;55000;1000;55000;99.00
0;6684;1306;4;198.00;792.00;1000;4000;1000;4000;15.84
0;6684;1307;4;350.00;1400.00;1000;4000;1000;4000;28.00
0;6686;75;2550;3.86;9840.20;1.02626;2616.963;1.02626;2616.963;196.80
0;6686;71;2295;3.86;8856.18;1.02626;2355.2667;1.02626;2355.2667;177.12
0;6686;170;2640;1.27;3360.19;0.01836;48.4704;0.01836;48.4704;67.20
0;6686;171;2640;1.27;3360.19;0.01836;48.4704;0.01836;48.4704;67.20
0;6687;162;360;1.21;436.68;0.036;12.96;0.536;192.96;8.73
0;6687;163;360;1.21;436.68;0.036;12.96;0.536;192.96;8.73
0;6688;5;43;30.00;1290.00;2;86;2;86;25.80
0;6688;394;4;50.00;200.00;1;4;1;4;4.00
0;6689;5;4;30.00;120.00;2;8;2;8;2.40
0;6689;394;1;50.00;50.00;1;1;1;1;1.00
0;6690;667;43400;0.25;11001.90;0;0;0;0;220.04
0;6690;666;104000;0.22;23129.60;0;0;0;0;462.59
0;6691;677;50;1.06;53.00;1;50;2;100;1.06
0;6691;668;50;3.27;163.50;1;50;2;100;3.27
0;6691;678;1;26.49;26.49;1;1;2;2;0.53
0;6692;1489;160;0.64;101.66;0.0066;1.056;0.0066;1.056;2.03
0;6692;1490;160;0.64;101.66;0.0068;1.088;0.0068;1.088;2.03
0;6692;1491;160;0.64;101.66;0.0055;0.88;0.0055;0.88;2.03
0;6692;1492;160;0.64;101.66;0.0059;0.944;0.0059;0.944;2.03
0;6693;1531;4;46.00;184.00;1000;4000;1000;4000;3.68
0;6694;41;2475;7.24;17909.35;0.29679;734.55525;0.29679;734.55525;358.19
0;6694;42;2475;10.27;25427.90;0.27579;682.58025;0.27579;682.58025;508.56
0;6695;1376;10;200.00;2000.00;1;10;1;10;40.00
0;6696;76;510;3.86;1968.04;1.02626;523.3926;1.02626;523.3926;39.36
0;6696;115;510;3.86;1968.04;1.02626;523.3926;1.02626;523.3926;39.36
0;6696;171;1100;1.27;1400.08;0.01836;20.196;0.01836;20.196;28.00
0;6697;5;9;30.00;270.00;2;18;2;18;5.40
0;6697;394;2;50.00;100.00;1;2;1;2;2.00
0;6698;1465;819;37.55;30749.60;0.468;383.292;0.46792;383.22648;614.99
0;6699;5;63;35.00;2205.00;2;126;2;126;44.10
0;6700;1465;780;37.55;29285.33;0.468;365.04;0.46792;364.9776;585.71
0;6701;184;150;1.10;165.71;0.032;4.8;0.038;5.7;3.31
0;6701;185;150;1.10;165.71;0.032;4.8;0.0386;5.79;3.31
0;6701;189;180;4.37;786.64;0.068;12.24;1.068;192.24;15.73
0;6701;190;180;4.37;786.64;0.082;14.76;1.082;194.76;15.73
0;6701;499;216;27.56;5953.69;0.771;166.536;0.771;166.536;119.07
0;6702;5;60;35.00;2100.00;2;120;2;120;42.00
0;6703;349;14;46.00;644.00;1;14;1;14;12.88
0;6703;717;6;2400.00;14400.00;1;6;2;12;288.00
0;6704;181;840;1.87;1569.29;0.035;29.4;0.0426;35.784;31.39
0;6704;621;1200;1.25;1499.16;0.0087;10.44;0.0103;12.36;29.98
0;6705;5;9;35.00;315.00;2;18;2;18;6.30
0;6706;1276;12600;0.77;9698.22;0.008;100.8;0.008;100.8;193.96
0;6706;1302;280;18.12;5072.70;50.066;14018.48;50.066;14018.48;101.45
0;6707;1305;25;90.00;2250.00;1000;25000;1000;25000;45.00
0;6707;1306;1;198.00;198.00;1000;1000;1000;1000;3.96
0;6707;1307;3;350.00;1050.00;1000;3000;1000;3000;21.00
0;6708;1489;300;0.64;190.62;0.0066;1.98;0.0066;1.98;3.81
0;6708;1490;300;0.64;190.62;0.0068;2.04;0.0068;2.04;3.81
0;6708;1491;300;0.64;190.62;0.0055;1.65;0.0055;1.65;3.81
0;6708;1492;300;0.64;190.62;0.0059;1.77;0.0059;1.77;3.81
0;6709;1531;4;46.00;184.00;1000;4000;1000;4000;3.68
0;6712;469;1224;7.15;8756.01;0.1535;187.884;0.18005;220.3812;175.12
0;6713;464;4000;0.85;3380.40;0.007;28;0.0075;30;67.61
0;6713;1290;750;8.63;6469.13;0.19;142.5;0.1843;138.225;129.38
0;6713;1350;960;8.89;8531.14;0.048;46.08;0.448;430.08;170.62
0;6713;1419;700;1.32;920.85;0.01354;9.478;0.01639;11.473;18.42
0;6714;874;840;8.13;6827.60;1.04305;876.162;1.05839;889.0476;136.55
0;6714;1421;1995;8.45;16864.33;0.0497;99.1515;0.0497;99.1515;337.29
0;6715;5;34;35.00;1190.00;2;68;2;68;23.80
0;6716;5;34;35.00;1190.00;2;68;2;68;23.80
0;6717;5;33;35.00;1155.00;2;66;2;66;23.10
0;6719;1465;780;37.55;29285.33;0.468;365.04;0.46792;364.9776;585.71
0;6720;5;60;35.00;2100.00;2;120;2;120;42.00
0;6721;873;1200;11.11;13332.72;1.06702;1280.424;1.09007;1308.084;266.65
0;6721;1416;360;12.37;4454.32;0.089;32.04;0.089;32.04;89.09
0;6722;5;35;35.00;1225.00;2;70;2;70;24.50
0;6729;1416;360;12.37;4454.32;0.089;32.04;0.089;32.04;89.09
0;6729;1465;390;37.55;14642.67;0.468;182.52;0.46792;182.4888;292.85
0;6730;5;35;35.00;1225.00;2;70;2;70;24.50
0;6731;486;420;9.47;3978.62;1.05616;443.5872;1.05616;443.5872;79.57
0;6731;489;280;9.47;2652.41;1.05616;295.7248;1.05616;295.7248;53.05
0;6732;1191;1056;33.65;35531.65;0.96;1013.76;0.96;1013.76;710.63
0;6733;1374;22;1500.00;33000.00;1;22;1;22;660.00
0;6734;5;5;30.00;150.00;2;10;2;10;3.00
0;6734;394;1;50.00;50.00;1;1;1;1;1.00
0;6735;467;1224;7.01;8581.22;0.0725;88.74;0.09895;121.1148;171.62
0;6736;5;34;35.00;1190.00;2;68;2;68;23.80
0;6737;76;2550;3.86;9840.20;1.02626;2616.963;1.02626;2616.963;196.80
0;6737;115;2550;3.86;9840.20;1.02626;2616.963;1.02626;2616.963;196.80
0;6737;171;3300;1.27;4200.24;0.01836;60.588;0.01836;60.588;84.00
0;6737;41;990;7.24;7163.74;0.29679;293.8221;0.29679;293.8221;143.27
0;6737;42;990;10.27;10171.16;0.27579;273.0321;0.27579;273.0321;203.42
0;6737;489;280;9.47;2652.41;1.05616;295.7248;1.05616;295.7248;53.05
0;6738;1376;4;200.00;800.00;1;4;1;4;16.00
0;6739;5;37;30.00;1110.00;2;74;2;74;22.20
0;6739;394;5;50.00;250.00;1;5;1;5;5.00
0;6740;37;495;7.21;3570.63;0.29679;146.91105;0.29679;146.91105;71.41
0;6740;39;495;10.25;5075.93;0.27679;137.01105;0.27679;137.01105;101.52
0;6741;1376;2;200.00;400.00;1;2;1;2;8.00
0;6743;1465;780;37.55;29285.33;0.468;365.04;0.46792;364.9776;585.71
0;6744;5;60;35.00;2100.00;2;120;2;120;42.00
0;6745;873;560;11.11;6221.94;1.06702;597.5312;1.09007;610.4392;124.44
0;6746;5;14;35.00;490.00;2;28;2;28;9.80
0;6747;1302;700;18.12;12681.76;50.066;35046.2;50.066;35046.2;253.64
0;6748;1305;10;90.00;900.00;1000;10000;1000;10000;18.00
0;6748;1306;1;198.00;198.00;1000;1000;1000;1000;3.96
0;6748;1307;1;350.00;350.00;1000;1000;1000;1000;7.00
0;6749;76;1785;3.86;6888.14;1.02626;1831.8741;1.02626;1831.8741;137.76
0;6749;115;1275;3.86;4920.10;1.02626;1308.4815;1.02626;1308.4815;98.40
0;6749;171;2200;1.27;2800.16;0.01836;40.392;0.01836;40.392;56.00
0;6749;489;980;9.47;9283.44;1.05616;1035.0368;1.05616;1035.0368;185.67
0;6750;140;200;0.70;140.00;1.0006;200.12;1.0006;200.12;2.80
0;6751;5;1;30.00;30.00;2;2;2;2;0.60
0;6752;1302;1400;18.12;25363.52;50.066;70092.4;50.066;70092.4;507.27
0;6753;1305;20;90.00;1800.00;1000;20000;1000;20000;36.00
0;6753;1306;2;198.00;396.00;1000;2000;1000;2000;7.92
0;6753;1307;2;350.00;700.00;1000;2000;1000;2000;14.00
0;6754;5;30;30.00;900.00;2;60;2;60;18.00
0;6754;394;4;50.00;200.00;1;4;1;4;4.00
0;6755;184;150;1.10;165.71;0.032;4.8;0.038;5.7;3.31
0;6755;185;150;1.10;165.71;0.032;4.8;0.0386;5.79;3.31
0;6755;189;180;4.37;786.64;0.068;12.24;1.068;192.24;15.73
0;6755;190;180;4.37;786.64;0.082;14.76;1.082;194.76;15.73
0;6755;499;288;27.56;7938.26;0.771;222.048;0.771;222.048;158.77
0;6755;1428;468;28.02;13113.17;0.79;369.72;0.79;369.72;262.26
0;6756;1479;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6756;1480;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6757;1465;780;37.55;29285.33;0.468;365.04;0.46792;364.9776;585.71
0;6758;463;1000;0.68;675.60;0.007;7;0.009;9;13.51
0;6758;1348;500;1.88;940.65;0.016;8;0.016;8;18.81
0;6759;349;14;46.00;644.00;1;14;1;14;12.88
0;6759;717;8;2400.00;19200.00;1;8;2;16;384.00
0;6759;755;3;2343.60;7030.80;0;0;0;0;140.62
0;6760;349;2;46.00;92.00;1;2;1;2;1.84
0;6762;5;3;35.00;105.00;2;6;2;6;2.10
0;6763;5;60;35.00;2100.00;2;120;2;120;42.00
0;6764;667;8600;0.25;2180.10;0;0;0;0;43.60
0;6764;666;136000;0.22;30246.40;0;0;0;0;604.93
0;6764;665;6750;0.54;3656.48;0.00017;1.1475;0.00017;1.1475;73.13
0;6765;1302;3010;18.12;54531.57;50.066;150698.66;50.066;150698.66;1090.63
0;6766;1305;44;90.00;3960.00;1000;44000;1000;44000;79.20
0;6766;1306;3;198.00;594.00;1000;3000;1000;3000;11.88
0;6766;1307;3;350.00;1050.00;1000;3000;1000;3000;21.00
0;6767;171;880;1.27;1120.06;0.01836;16.1568;0.01836;16.1568;22.40
0;6768;677;40;1.06;42.40;1;40;2;80;0.85
0;6768;678;40;26.49;1059.60;1;40;2;80;21.19
0;6768;678;1;26.49;26.49;1;1;2;2;0.53
0;6769;5;4;30.00;120.00;2;8;2;8;2.40
0;6769;394;1;50.00;50.00;1;1;1;1;1.00
0;6771;1146;125;38.74;4842.50;1;125;1;125;96.85
0;6771;17;3425;21.50;73637.50;1;3425;1;3425;1472.75
0;6771;583;5124;1.00;5124.00;1;5124;1;5124;102.48
0;6772;677;200;1.06;212.00;1;200;2;400;4.24
0;6772;668;180;3.27;588.60;1;180;2;360;11.77
0;6772;9;128;1.00;128.00;1;128;1;128;2.56
0;6773;140;200;0.70;140.00;1.0006;200.12;1.0006;200.12;2.80
0;6774;5;1;30.00;30.00;2;2;2;2;0.60
0;6775;677;200;1.06;212.00;1;200;2;400;4.24
0;6775;668;180;3.27;588.60;1;180;2;360;11.77
0;6775;9;96;1.00;96.00;1;96;1;96;1.92
0;6776;873;240;11.11;2666.54;1.06702;256.0848;1.09007;261.6168;53.33
0;6777;5;6;35.00;210.00;2;12;2;12;4.20
0;6778;248;750;3.55;2662.50;0.065;48.75;0.065;48.75;53.25
0;6778;246;294;7.38;2169.72;0.144;42.336;0.144;42.336;43.39
0;6781;213;1000;2.93;2933.00;0.01368;13.68;0.01818;18.18;58.66
0;6783;76;2295;3.86;8856.18;1.02626;2355.2667;1.02626;2355.2667;177.12
0;6783;115;2040;3.86;7872.16;1.02626;2093.5704;1.02626;2093.5704;157.44
0;6783;486;1120;9.47;10609.65;1.05616;1182.8992;1.05616;1182.8992;212.19
0;6783;489;1260;9.47;11935.85;1.05616;1330.7616;1.05616;1330.7616;238.72
0;6784;5;34;30.00;1020.00;2;68;2;68;20.40
0;6784;394;4;50.00;200.00;1;4;1;4;4.00
0;6785;37;495;7.21;3570.63;0.29679;146.91105;0.29679;146.91105;71.41
0;6785;39;495;10.25;5075.93;0.27679;137.01105;0.27679;137.01105;101.52
0;6786;1376;2;200.00;400.00;1;2;1;2;8.00
0;6787;1191;1248;33.65;41991.96;0.96;1198.08;0.96;1198.08;839.84
0;6788;1374;26;1500.00;39000.00;1;26;1;26;780.00
0;6789;665;42700;0.54;23130.59;0.00017;7.259;0.00017;7.259;462.61
0;6789;665;18500;0.54;10021.45;0.00017;3.145;0.00017;3.145;200.43
0;6790;1302;2100;18.12;38045.28;50.066;105138.6;50.066;105138.6;760.91
0;6791;1305;30;90.00;2700.00;1000;30000;1000;30000;54.00
0;6791;1306;1;198.00;198.00;1000;1000;1000;1000;3.96
0;6791;1307;2;350.00;700.00;1000;2000;1000;2000;14.00
0;6792;677;136;1.06;144.16;1;136;2;272;2.88
0;6792;668;136;3.27;444.72;1;136;2;272;8.89
0;6792;678;2;26.49;52.98;1;2;2;4;1.06
0;6798;210;1680;2.89;4859.90;0.01078;18.1104;0.01538;25.8384;97.20
0;6798;211;960;1.59;1526.78;0.0115;11.04;0.01234;11.8464;30.54
0;6798;1290;750;8.63;6469.13;0.19;142.5;0.1843;138.225;129.38
0;6799;465;1980;14.42;28545.86;0.1034;204.732;0.1034;204.732;570.92
0;6799;1419;350;1.32;460.43;0.01354;4.739;0.01639;5.7365;9.21
0;6800;1465;1170;37.55;43928.00;0.468;547.56;0.46792;547.4664;878.56
0;6801;5;33;35.00;1155.00;2;66;2;66;23.10
0;6802;5;31;35.00;1085.00;2;62;2;62;21.70
0;6804;5;90;35.00;3150.00;2;180;2;180;63.00
0;6805;465;1980;14.42;28545.86;0.1034;204.732;0.1034;204.732;570.92
0;6806;183;2000;0.56;1127.00;0.007;14;0.00786;15.72;22.54
0;6806;210;1680;2.89;4859.90;0.01078;18.1104;0.01538;25.8384;97.20
0;6806;211;960;1.59;1526.78;0.0115;11.04;0.01234;11.8464;30.54
0;6806;1290;750;8.63;6469.13;0.19;142.5;0.1843;138.225;129.38
0;6807;1421;2415;8.45;20414.72;0.0497;120.0255;0.0497;120.0255;408.29
0;6807;1419;350;1.32;460.43;0.01354;4.739;0.01639;5.7365;9.21
0;6807;1416;144;12.37;1781.73;0.089;12.816;0.089;12.816;35.63
0;6807;1427;2160;0.99;2130.19;0.0238;51.408;0.02374;51.2784;42.60
0;6808;1429;3150;1.46;4611.60;0.024;75.6;0.024;75.6;92.23
0;6808;1418;2100;3.52;7390.32;0.0474;99.54;0.44731;939.351;147.81
0;6808;1424;3000;0.99;2958.60;0.0132;39.6;0.0128;38.4;59.17
0;6809;1416;2520;12.37;31180.21;0.089;224.28;0.089;224.28;623.60
0;6810;5;30;35.00;1050.00;2;60;2;60;21.00
0;6811;5;35;35.00;1225.00;2;70;2;70;24.50
0;6812;5;35;35.00;1225.00;2;70;2;70;24.50
0;6813;5;35;35.00;1225.00;2;70;2;70;24.50
0;6814;5;35;35.00;1225.00;2;70;2;70;24.50
0;6815;1479;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6815;1480;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6816;184;300;1.10;331.41;0.032;9.6;0.038;11.4;6.63
0;6816;185;300;1.10;331.41;0.032;9.6;0.0386;11.58;6.63
0;6816;499;288;27.56;7938.26;0.771;222.048;0.771;222.048;158.77
0;6818;1465;1170;37.55;43928.00;0.468;547.56;0.46792;547.4664;878.56
0;6819;349;4;46.00;184.00;1;4;1;4;3.68
0;6819;717;8;2400.00;19200.00;1;8;2;16;384.00
0;6820;5;90;35.00;3150.00;2;180;2;180;63.00
0;6821;1531;2;46.00;92.00;1000;2000;1000;2000;1.84
0;6823;668;400;3.27;1308.00;1;400;2;800;26.16
0;6823;677;400;1.06;424.00;1;400;2;800;8.48
0;6823;9;163;10.00;1630.00;1;163;1;163;32.60
0;6824;1146;1000;38.74;38740.00;1;1000;1;1000;774.80
0;6824;583;4110;1.00;4110.00;1;4110;1;4110;82.20
0;6824;149;3;8.00;24.00;1;3;1;3;0.48
0;6824;902;63;60.56;3815.28;1;63;1;63;76.31
0;6826;677;40;1.06;42.40;1;40;2;80;0.85
0;6826;668;40;3.27;130.80;1;40;2;80;2.62
0;6826;678;1;26.49;26.49;1;1;2;2;0.53
0;6827;268;600;6.28;3765.54;0.0485;29.1;0.0485;29.1;75.31
0;6827;269;600;6.28;3765.54;0.0485;29.1;0.0485;29.1;75.31
0;6828;349;8;46.00;368.00;1;8;1;8;7.36
0;6829;76;2295;3.86;8856.18;1.02626;2355.2667;1.02626;2355.2667;177.12
0;6829;115;2295;3.86;8856.18;1.02626;2355.2667;1.02626;2355.2667;177.12
0;6829;171;880;1.27;1120.06;0.01836;16.1568;0.01836;16.1568;22.40
0;6829;486;560;9.47;5304.82;1.05616;591.4496;1.05616;591.4496;106.10
0;6829;495;420;10.06;4223.27;1.05806;444.3852;1.05806;444.3852;84.47
0;6830;162;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;6830;163;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;6831;5;29;30.00;870.00;2;58;2;58;17.40
0;6831;394;5;50.00;250.00;1;5;1;5;5.00
0;6832;5;2;30.00;60.00;2;4;2;4;1.20
0;6832;394;1;50.00;50.00;1;1;1;1;1.00
0;6835;1020;567;55.36;31390.82;3.0007;1701.3969;4.284;2429.028;627.82
0;6836;415;1265;2.30;2909.50;1;1265;1;1265;58.19
0;6837;1485;455;4.35;1981.16;0;0;0;0;39.62
0;6837;1486;455;4.35;1981.16;0;0;0;0;39.62
0;6838;1530;14;30.29;424.06;10000;140000;10000;140000;8.48
0;6840;1218;100;1.00;100.00;0.80765;80.765;0.80765;80.765;2.00
0;6840;1220;200;0.35;70.00;0.0181;3.62;0.0181;3.62;1.40
0;6840;1235;100;0.60;60.00;0.41;41;0.41;41;1.20
0;6840;1236;100;0.60;60.00;0.245;24.5;0.245;24.5;1.20
0;6840;1231;100;1.25;125.00;1.085;108.5;1.085;108.5;2.50
0;6840;1239;100;1.25;125.00;0.695;69.5;0.695;69.5;2.50
0;6840;1251;49;1.00;49.00;0.79;38.71;0.79;38.71;0.98
0;6840;1254;46;0.75;34.50;0.535;24.61;0.535;24.61;0.69
0;6840;1260;100;0.90;90.00;0.976;97.6;0.976;97.6;1.80
0;6840;1273;65;0.25;16.25;0.0195;1.2675;0.0195;1.2675;0.33
0;6842;171;1980;1.27;2520.14;0.01836;36.3528;0.01836;36.3528;50.40
0;6842;486;420;9.47;3978.62;1.05616;443.5872;1.05616;443.5872;79.57
0;6842;495;140;10.06;1407.76;1.05806;148.1284;1.05806;148.1284;28.16
0;6843;5;29;30.00;870.00;2;58;2;58;17.40
0;6843;394;5;50.00;250.00;1;5;1;5;5.00
0;6844;5;13;30.00;390.00;2;26;2;26;7.80
0;6844;394;2;50.00;100.00;1;2;1;2;2.00
0;6846;1302;1050;18.12;19022.64;50.066;52569.3;50.066;52569.3;380.45
0;6847;1305;15;90.00;1350.00;1000;15000;1000;15000;27.00
0;6847;1306;1;198.00;198.00;1000;1000;1000;1000;3.96
0;6847;1307;1;350.00;350.00;1000;1000;1000;1000;7.00
0;6849;171;1320;1.27;1680.10;0.01836;24.2352;0.01836;24.2352;33.60
0;6851;5;6;30.00;180.00;2;12;2;12;3.60
0;6851;394;1;50.00;50.00;1;1;1;1;1.00
0;6852;189;90;4.37;393.32;0.068;6.12;1.068;96.12;7.87
0;6852;190;90;4.37;393.32;0.082;7.38;1.082;97.38;7.87
0;6852;499;360;27.56;9922.82;0.771;277.56;0.771;277.56;198.46
0;6853;1479;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6853;1480;35;2.65;92.73;0.05;1.75;0.05;1.75;1.85
0;6854;1531;2;46.00;92.00;1000;2000;1000;2000;1.84
0;6855;349;6;46.00;276.00;1;6;1;6;5.52
0;6855;717;10;2400.00;24000.00;1;10;2;20;480.00
0;6856;1011;600;45.30;27178.26;0.00056;0.336;1.71716;1030.296;543.57
0;6857;1012;600;36.54;21924.36;3.673;2203.8;4.7396;2843.76;438.49
0;6858;621;1200;1.25;1499.16;0.0087;10.44;0.0103;12.36;29.98
0;6858;463;1500;0.68;1013.40;0.007;10.5;0.009;13.5;20.27
0;6859;5;5;35.00;175.00;2;10;2;10;3.50
0;6860;189;120;4.37;524.42;0.068;8.16;1.068;128.16;10.49
0;6860;190;120;4.37;524.42;0.082;9.84;1.082;129.84;10.49
0;6860;499;504;27.56;13891.95;0.771;388.584;0.771;388.584;277.84
0;6860;1428;312;28.02;8742.12;0.79;246.48;0.79;246.48;174.84
0;6861;349;8;46.00;368.00;1;8;1;8;7.36
0;6861;717;14;2400.00;33600.00;1;14;2;28;672.00
0;6861;755;2;2343.60;4687.20;0;0;0;0;93.74
0;6863;75;1275;3.86;4920.10;1.02626;1308.4815;1.02626;1308.4815;98.40
0;6863;71;1275;3.86;4920.10;1.02626;1308.4815;1.02626;1308.4815;98.40
0;6863;37;1485;7.21;10711.90;0.29679;440.73315;0.29679;440.73315;214.24
0;6863;39;1485;10.25;15227.78;0.27679;411.03315;0.27679;411.03315;304.56
0;6863;489;560;9.47;5304.82;1.05616;591.4496;1.05616;591.4496;106.10
0;6863;471;880;3.08;2713.22;0.029;25.52;0.033;29.04;54.26
0;6863;474;880;3.08;2713.22;0.029;25.52;0.033;29.04;54.26
0;6864;5;22;30.00;660.00;2;44;2;44;13.20
0;6864;394;5;50.00;250.00;1;5;1;5;5.00
0;6865;1376;6;200.00;1200.00;1;6;1;6;24.00
0;6866;171;660;1.27;840.05;0.01836;12.1176;0.01836;12.1176;16.80
0;6866;37;495;7.21;3570.63;0.29679;146.91105;0.29679;146.91105;71.41
0;6866;39;495;10.25;5075.93;0.27679;137.01105;0.27679;137.01105;101.52
0;6867;5;3;30.00;90.00;2;6;2;6;1.80
0;6867;394;1;50.00;50.00;1;1;1;1;1.00
0;6868;1376;2;200.00;400.00;1;2;1;2;8.00
0;6869;75;765;3.86;2952.06;1.02626;785.0889;1.02626;785.0889;59.04
0;6869;71;765;3.86;2952.06;1.02626;785.0889;1.02626;785.0889;59.04
0;6869;170;1200;1.27;1527.36;0.01836;22.032;0.01836;22.032;30.55
0;6869;171;1980;1.27;2520.14;0.01836;36.3528;0.01836;36.3528;50.40
0;6869;41;495;7.24;3581.87;0.29679;146.91105;0.29679;146.91105;71.64
0;6869;42;495;10.27;5085.58;0.27579;136.51605;0.27579;136.51605;101.71
0;6869;37;495;7.21;3570.63;0.29679;146.91105;0.29679;146.91105;71.41
0;6869;39;495;10.25;5075.93;0.27679;137.01105;0.27679;137.01105;101.52
0;6870;5;21;30.00;630.00;2;42;2;42;12.60
0;6870;394;4;50.00;200.00;1;4;1;4;4.00
0;6871;1376;4;200.00;800.00;1;4;1;4;16.00
0;6872;171;660;1.27;840.05;0.01836;12.1176;0.01836;12.1176;16.80
0;6872;41;495;7.24;3581.87;0.29679;146.91105;0.29679;146.91105;71.64
0;6872;42;495;10.27;5085.58;0.27579;136.51605;0.27579;136.51605;101.71
0;6872;37;1485;7.21;10711.90;0.29679;440.73315;0.29679;440.73315;214.24
0;6872;39;1485;10.25;15227.78;0.27679;411.03315;0.27679;411.03315;304.56
0;6873;5;3;30.00;90.00;2;6;2;6;1.80
0;6873;1376;8;200.00;1600.00;1;8;1;8;32.00
0;6873;394;1;50.00;50.00;1;1;1;1;1.00
0;6874;75;765;3.86;2952.06;1.02626;785.0889;1.02626;785.0889;59.04
0;6874;71;765;3.86;2952.06;1.02626;785.0889;1.02626;785.0889;59.04
0;6874;170;1760;1.27;2240.13;0.01836;32.3136;0.01836;32.3136;44.80
0;6874;41;990;7.24;7163.74;0.29679;293.8221;0.29679;293.8221;143.27
0;6874;42;990;10.27;10171.16;0.27579;273.0321;0.27579;273.0321;203.42
0;6874;486;140;9.47;1326.21;1.05616;147.8624;1.05616;147.8624;26.52
0;6874;489;140;9.47;1326.21;1.05616;147.8624;1.05616;147.8624;26.52
